,Unnamed: 0,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure,age,gender,marital_status,department_D00-AD,department_D00-ENG,department_D00-FN,department_D00-IT,department_D00-MN,department_D00-MT,department_D00-PD,department_D00-PR,department_D00-SP,department_D00-SS
220,238,140.0,0.0,0.536804,2,0.0,2,0.376617,1,3.0,24,1,0,0,1,0,0,0,0,0,0,0,0
221,239,136.0,0.0,0.515691,2,0.0,1,0.368244,1,3.0,25,1,0,0,0,0,0,0,0,0,0,0,0
222,240,142.0,0.0,0.538917,2,0.0,1,0.355897,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
223,241,260.0,0.0,0.513827,4,0.0,2,0.588318,1,3.0,22,1,0,0,0,0,0,0,0,0,0,0,1
224,242,290.0,0.0,0.76584,6,0.0,2,0.0827398,1,5.0,31,1,1,0,1,0,0,0,0,0,0,0,0
225,243,245.0,0.0,0.835256,5,0.0,1,0.829798,1,5.0,25,1,0,0,0,0,0,0,0,0,0,0,1
226,245,289.0,0.0,0.852163,7,0.0,1,0.0703123,1,4.0,51,1,1,0,0,0,0,0,0,0,0,0,1
227,246,257.0,0.0,1.0,5,0.0,2,0.886461,1,5.0,22,1,0,0,0,1,0,0,0,0,0,0,0
228,247,233.0,0.0,1.0,4,0.0,1,0.714841,1,5.0,25,1,0,0,0,0,1,0,0,0,0,0,0
229,248,269.0,0.0,0.797653,6,0.0,1,0.071595,1,4.0,27,1,1,0,0,0,1,0,0,0,0,0,0
230,249,228.0,0.0,0.937202,4,0.0,1,0.745604,1,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0
231,251,248.0,0.0,1.0,5,0.0,2,0.836733,1,5.0,24,1,0,0,0,0,0,0,0,1,0,0,0
232,252,261.0,0.0,0.828202,6,0.0,2,0.153197,1,4.0,26,1,1,0,0,1,0,0,0,0,0,0,0
233,253,218.0,0.0,0.971004,4,0.0,1,0.75095,1,5.0,22,1,0,0,0,0,0,0,0,0,0,0,1
234,255,270.0,1.0,0.822992,5,0.0,2,0.777664,1,5.0,23,1,0,0,0,0,0,0,0,0,0,1,0
235,256,257.0,0.0,0.797304,6,0.0,1,0.114947,1,4.0,50,1,1,0,0,0,0,0,0,0,0,1,0
236,257,128.0,0.0,0.517344,2,0.0,1,0.390653,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
237,258,151.0,0.0,0.545662,2,0.0,1,0.380905,1,3.0,43,0,1,0,0,0,1,0,0,0,0,0,0
238,259,145.0,0.0,0.538776,2,0.0,1,0.33669,1,3.0,23,1,0,0,0,0,1,0,0,0,0,0,0
239,260,135.0,0.0,0.527794,2,0.0,1,0.341672,1,3.0,24,1,0,0,0,0,1,0,0,0,0,0,0
240,261,304.0,0.0,0.82532,6,0.0,1,0.115863,1,4.0,31,1,1,0,1,0,0,0,0,0,0,0,0
241,262,136.0,0.0,0.546984,2,0.0,1,0.318171,1,3.0,25,1,0,0,0,0,1,0,0,0,0,0,0
242,263,132.0,0.0,0.520296,2,0.0,2,0.374531,1,3.0,25,1,0,0,1,0,0,0,0,0,0,0,0
243,264,248.0,0.0,1.0,5,0.0,2,0.700604,1,5.0,24,1,0,0,0,0,0,0,0,0,0,1,0
244,265,141.0,0.0,0.529515,2,0.0,1,0.394023,1,3.0,24,1,0,0,0,0,0,0,0,0,0,0,1
245,266,132.0,0.0,0.571622,5,0.0,1,0.301249,1,5.0,25,1,0,0,0,0,0,0,0,0,0,0,1
246,268,149.0,0.0,0.517082,2,0.0,1,0.428383,1,3.0,23,1,0,0,0,0,0,0,0,0,0,1,0
247,270,151.0,0.0,0.498054,2,0.0,1,0.385963,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
248,271,144.0,0.0,0.576558,2,0.0,1,0.465891,1,3.0,25,1,0,0,0,0,0,0,0,0,0,0,1
249,272,159.0,0.0,0.525789,2,0.0,2,0.441667,1,3.0,24,1,0,0,0,0,0,0,0,1,0,0,0
250,273,156.0,0.0,0.495712,2,0.0,2,0.485934,1,3.0,25,1,0,0,0,0,0,0,0,0,0,0,1
251,274,146.0,0.0,0.519571,2,0.0,1,0.426425,1,3.0,22,1,0,0,0,0,0,0,1,0,0,0,0
252,275,150.0,0.0,0.425017,2,0.0,1,0.481675,1,3.0,24,1,0,0,0,0,0,0,0,0,0,0,1
253,276,236.0,0.0,1.0,3,0.0,2,0.319276,1,4.0,25,1,0,0,0,0,0,0,0,0,0,0,1
254,277,262.0,0.0,0.901248,5,0.0,1,0.717886,1,5.0,24,1,0,0,0,0,1,0,0,0,0,0,0
255,278,143.0,0.0,0.525877,2,0.0,2,0.354678,1,3.0,25,1,0,0,0,1,0,0,0,0,0,0,0
256,279,244.0,0.0,0.867343,6,0.0,2,0.129053,1,4.0,52,1,1,0,1,0,0,0,0,0,0,0,0
257,280,249.0,0.0,0.983261,4,0.0,1,0.809117,1,5.0,23,1,0,0,0,0,1,0,0,0,0,0,0
258,281,151.0,0.0,0.539141,2,0.0,1,0.452634,1,3.0,24,1,0,0,0,0,0,1,0,0,0,0,0
259,282,271.0,0.0,0.946384,5,0.0,1,0.934184,1,5.0,25,1,0,0,1,0,0,0,0,0,0,0,0
260,283,266.0,0.0,0.904513,5,0.0,2,0.7857,1,5.0,22,1,0,0,0,1,0,0,0,0,0,0,0
261,284,263.0,0.0,0.989693,5,0.0,1,0.828111,1,6.0,22,0,0,0,0,0,0,0,0,0,0,0,1
262,285,242.0,0.0,0.900549,5,0.0,2,0.820155,1,5.0,22,1,0,0,0,0,0,0,0,0,0,1,0
263,286,309.0,0.0,0.875607,6,0.0,1,0.0870366,1,4.0,33,1,1,0,0,0,0,0,0,0,0,1,0
264,288,147.0,0.0,0.522608,2,0.0,2,0.362178,1,3.0,24,1,0,0,1,0,0,0,0,0,0,0,0
265,289,296.0,0.0,0.958952,7,0.0,1,0.166429,1,4.0,53,1,1,1,0,0,0,0,0,0,0,0,0
266,290,281.0,0.0,0.573619,4,0.0,2,0.53542,1,6.0,24,1,0,0,0,0,0,0,0,0,0,0,0
267,291,137.0,0.0,0.528545,2,0.0,1,0.331802,1,3.0,22,1,0,0,1,0,0,0,0,0,0,0,0
268,293,249.0,0.0,0.964928,6,0.0,1,0.153867,1,4.0,42,0,1,0,0,0,0,0,0,0,0,0,1
269,294,154.0,1.0,0.525127,2,0.0,2,0.45113,1,3.0,23,1,0,0,0,0,0,0,0,1,0,0,0
270,295,271.0,0.0,0.945909,5,0.0,1,0.846959,1,5.0,22,1,0,0,0,0,0,0,0,0,0,0,1
271,296,253.0,0.0,1.0,4,0.0,1,0.795731,1,5.0,24,1,0,0,0,0,0,0,0,0,0,0,1
272,297,136.0,0.0,0.503641,2,0.0,2,0.351784,1,3.0,24,1,0,0,0,0,0,0,0,0,0,1,0
273,298,269.0,0.0,0.925694,5,0.0,1,0.760691,1,5.0,24,1,0,0,0,1,0,0,0,0,0,0,0
274,299,133.0,0.0,0.53334,2,0.0,2,0.326139,1,3.0,24,1,0,0,0,0,0,0,0,0,0,0,1
275,300,252.0,0.0,0.898176,5,0.0,1,0.896276,1,5.0,22,1,0,0,0,0,1,0,0,0,0,0,0
276,301,143.0,0.0,0.505161,2,0.0,1,0.417466,1,3.0,23,1,0,0,0,0,1,0,0,0,0,0,0
277,302,275.0,0.0,0.89894,7,0.0,1,0.0863607,1,4.0,40,1,1,0,0,0,0,0,0,0,0,1,0
278,303,219.0,0.0,0.976371,5,0.0,1,0.86532,1,5.0,28,0,0,0,1,0,0,0,0,0,0,0,0
279,304,136.0,0.0,0.486269,2,0.0,2,0.421147,1,3.0,39,0,1,0,0,0,0,0,0,1,0,0,0
280,305,263.0,0.0,0.869344,6,0.0,1,0.111513,1,4.0,47,1,1,0,0,0,0,0,1,0,0,0,0
281,307,307.0,0.0,0.930352,7,0.0,1,0.117907,1,4.0,36,1,1,0,0,0,0,0,0,0,0,1,0
282,308,274.0,0.0,0.950468,4,0.0,1,0.888559,1,5.0,24,1,0,0,0,0,1,0,0,0,0,0,0
283,310,244.0,0.0,0.919524,5,0.0,1,0.701672,1,5.0,22,1,0,0,1,0,0,0,0,0,0,0,0
284,311,148.0,0.0,0.529041,2,0.0,1,0.357894,1,3.0,24,1,0,0,0,0,0,0,0,0,0,1,0
285,312,155.0,0.0,0.461114,2,0.0,1,0.400453,1,3.0,22,1,0,0,0,0,0,0,0,0,0,0,1
286,313,127.0,0.0,0.505487,2,0.0,2,0.338849,1,3.0,23,1,0,0,0,0,0,0,0,0,0,1,0
287,314,226.0,0.0,0.860763,4,0.0,2,0.768132,1,5.0,25,1,0,0,0,0,0,0,0,1,0,0,0
288,315,159.0,0.0,0.470259,2,0.0,3,0.455563,1,3.0,24,1,0,0,0,0,0,0,0,0,0,0,0
289,316,149.0,0.0,0.525145,2,0.0,1,0.397215,1,3.0,25,1,0,0,0,0,0,0,0,0,0,1,0
290,317,140.0,0.0,0.946863,5,0.0,2,0.13655,1,5.0,25,1,0,0,0,0,0,0,0,0,0,0,0
291,318,232.0,0.0,0.980759,4,0.0,2,0.825572,1,5.0,23,1,0,0,1,0,0,0,0,0,0,0,0
292,319,214.0,0.0,0.487172,4,0.0,2,0.306061,1,4.0,24,1,0,0,1,0,0,0,0,0,0,0,0
293,320,271.0,0.0,0.93057,4,0.0,1,0.775065,1,5.0,25,1,0,0,0,0,0,0,0,0,0,0,1
294,321,133.0,0.0,0.542964,2,0.0,1,0.375272,1,3.0,23,1,0,0,1,0,0,0,0,0,0,0,0
295,322,225.0,0.0,0.991495,4,0.0,1,0.912214,1,5.0,25,0,0,0,1,0,0,0,0,0,0,0,0
296,323,127.0,0.0,0.470798,2,0.0,2,0.426591,1,3.0,28,0,0,0,0,0,1,0,0,0,0,0,0
297,324,142.0,0.0,0.564768,2,0.0,2,0.349758,1,3.0,23,1,0,0,0,0,0,0,0,1,0,0,0
298,325,282.0,0.0,0.990687,7,0.0,1,0.120595,1,4.0,40,1,1,0,1,0,0,0,0,0,0,0,0
299,326,180.0,0.0,0.623574,3,0.0,2,0.609113,1,4.0,22,1,0,0,1,0,0,0,0,0,0,0,0
300,327,136.0,0.0,0.600009,2,0.0,1,0.40412,1,3.0,25,1,0,0,0,0,0,0,0,0,0,0,1
301,328,255.0,0.0,0.955329,4,0.0,1,0.787524,1,6.0,23,1,0,0,0,0,0,0,0,0,0,0,1
302,329,300.0,0.0,0.979651,7,0.0,2,0.166336,1,4.0,27,1,1,0,0,0,0,1,0,0,0,0,0
303,330,252.0,0.0,0.888437,5,0.0,1,0.852599,1,5.0,25,1,0,1,0,0,0,0,0,0,0,0,0
304,331,309.0,0.0,0.853192,6,0.0,1,0.102148,1,4.0,43,1,1,0,0,0,0,0,0,0,0,1,0
305,332,144.0,0.0,0.464083,2,0.0,2,0.405598,1,3.0,22,1,0,0,0,0,0,0,1,0,0,0,0
306,333,240.0,0.0,0.849425,4,0.0,2,0.820867,1,5.0,23,1,0,0,0,0,0,0,0,0,0,0,1
307,334,225.0,0.0,0.977501,4,0.0,2,0.734395,1,5.0,24,1,0,0,0,0,0,0,0,0,0,0,1
308,335,159.0,1.0,0.576623,2,0.0,1,0.466212,1,3.0,24,1,0,0,1,0,0,0,0,0,0,0,0
309,336,217.0,0.0,0.963093,5,0.0,1,0.821675,1,5.0,25,1,0,0,0,0,0,0,0,0,0,1,0
310,337,245.0,0.0,1.0,4,0.0,1,0.752076,1,5.0,24,1,0,0,0,0,0,0,0,0,0,0,1
311,338,247.0,0.0,0.883274,4,0.0,1,0.881484,1,6.0,23,1,0,0,1,0,0,0,0,0,0,0,0
312,339,293.0,0.0,0.808091,6,0.0,1,0.094254,1,5.0,53,1,1,0,0,0,0,0,0,0,0,0,1
313,340,160.0,0.0,0.591197,2,0.0,1,0.418741,1,3.0,24,1,0,0,0,1,0,0,0,0,0,0,0
314,341,275.0,0.0,1.0,5,0.0,1,0.783389,1,5.0,24,1,0,0,0,0,0,0,0,0,0,1,0
315,342,246.0,0.0,0.996432,5,0.0,1,0.875615,1,5.0,22,1,0,0,0,0,0,0,0,0,0,0,1
316,343,227.0,0.0,0.830078,5,0.0,1,0.780955,1,5.0,25,1,0,0,0,0,0,0,0,0,0,0,1
317,344,310.0,0.0,0.858179,7,0.0,2,0.147125,1,4.0,27,1,1,0,0,0,0,0,0,0,0,0,1
318,345,282.0,0.0,0.830166,7,0.0,1,0.137862,1,5.0,50,0,1,0,1,0,0,0,0,0,0,0,0
319,346,238.0,0.0,0.595896,4,0.0,2,0.269952,1,2.0,25,1,0,0,0,1,0,0,0,0,0,0,0
320,347,301.0,0.0,0.556134,3,0.0,1,0.240336,1,3.0,42,0,1,0,0,0,0,0,0,0,0,1,0
321,349,261.0,0.0,0.805149,6,0.0,1,0.0817661,1,4.0,51,1,1,0,0,0,0,0,0,0,0,1,0
322,350,264.0,0.0,0.96422,7,0.0,2,0.117403,1,4.0,54,1,1,0,0,1,0,0,0,0,0,0,0
323,351,233.0,0.0,0.971481,4,0.0,1,0.854863,1,5.0,24,1,0,0,0,0,0,0,0,0,0,0,1
324,352,177.0,0.0,0.820629,3,0.0,2,0.681186,1,4.0,33,0,1,0,0,0,0,0,0,0,0,0,0
325,353,236.0,0.0,0.853609,4,0.0,2,0.816641,1,5.0,23,1,0,0,0,0,0,0,0,0,0,0,1
326,354,144.0,0.0,0.453524,2,0.0,1,0.40815,1,3.0,25,1,0,0,0,1,0,0,0,0,0,0,0
327,355,140.0,0.0,0.427874,2,0.0,1,0.492721,1,3.0,24,1,0,0,1,0,0,0,0,0,0,0,0
328,356,268.0,0.0,0.794418,6,0.0,1,0.107563,1,4.0,36,1,1,0,0,0,0,0,1,0,0,0,0
329,357,142.0,0.0,0.40006,2,0.0,1,0.369309,1,3.0,23,1,0,0,1,0,0,0,0,0,0,0,0
330,358,275.0,0.0,0.781891,5,0.0,2,0.153319,1,4.0,23,1,0,0,0,0,0,0,0,1,0,0,0
331,359,307.0,0.0,0.975868,6,0.0,1,0.135755,1,4.0,40,1,1,0,0,0,0,0,0,0,0,0,1
332,360,146.0,0.0,0.557437,2,0.0,2,0.471105,1,3.0,23,1,0,0,1,0,0,0,0,0,0,0,0
333,361,244.0,0.0,0.838858,6,0.0,2,0.098135,1,4.0,47,0,1,0,0,0,0,0,0,0,0,0,0
334,362,255.0,0.0,0.965766,4,0.0,1,0.741425,1,6.0,24,1,0,0,0,0,0,0,0,0,0,0,1
335,363,136.0,0.0,0.466807,2,0.0,2,0.37805,1,3.0,25,1,0,0,1,0,0,0,0,0,0,0,0
336,364,181.0,0.0,0.921137,2,0.0,2,0.894447,1,5.0,26,0,0,0,1,0,0,0,0,0,0,0,0
337,365,134.0,0.0,0.508337,2,0.0,2,0.456376,1,3.0,22,1,0,0,0,0,1,0,0,0,0,0,0
338,366,228.0,0.0,0.999017,4,0.0,2,0.825387,1,5.0,22,0,0,0,0,0,0,0,0,0,0,1,0
339,367,157.0,0.0,0.496474,2,0.0,1,0.439862,1,3.0,24,1,0,0,0,0,1,0,0,0,0,0,0
340,369,266.0,1.0,0.857333,6,0.0,1,0.107394,1,4.0,52,1,1,0,1,0,0,0,0,0,0,0,0
341,370,140.0,0.0,0.470909,2,0.0,1,0.375037,1,3.0,37,0,1,0,0,0,0,0,0,0,0,0,1
342,371,283.0,0.0,0.813192,6,0.0,2,0.0790388,1,5.0,33,1,1,0,0,0,0,0,0,0,0,1,0
343,372,307.0,0.0,0.905708,7,0.0,1,0.125275,1,4.0,48,0,1,0,0,0,1,0,0,0,0,0,0
344,373,269.0,0.0,0.961684,5,0.0,2,0.723119,1,5.0,46,0,1,0,0,0,0,0,0,0,0,0,1
345,374,165.0,0.0,0.826183,6,0.0,1,0.509311,1,6.0,31,1,1,0,0,0,0,0,0,0,0,1,0
346,375,288.0,0.0,0.957496,6,0.0,2,0.0684884,1,4.0,33,1,1,0,0,0,0,0,0,0,0,1,0
347,376,257.0,0.0,0.954546,5,0.0,2,0.824469,1,5.0,23,1,0,0,1,0,0,0,0,0,0,0,0
348,377,279.0,0.0,0.97356,6,0.0,1,0.147722,1,4.0,40,1,1,0,1,0,0,0,0,0,0,0,0
349,378,258.0,0.0,0.94184,5,0.0,1,0.909107,1,5.0,25,1,0,0,0,0,0,0,0,0,0,1,0
350,379,284.0,0.0,0.926052,6,0.0,1,0.0840148,1,4.0,46,1,1,0,0,0,0,0,0,0,0,0,1
351,380,236.0,0.0,0.892227,5,0.0,1,0.869753,1,5.0,25,1,0,0,0,0,0,0,0,0,0,0,1
352,381,156.0,0.0,0.427001,2,0.0,1,0.494285,1,3.0,24,1,0,0,1,0,0,0,0,0,0,0,0
353,382,249.0,0.0,0.814469,5,0.0,1,0.713844,1,5.0,22,1,0,0,1,0,0,0,0,0,0,0,0
354,383,192.0,0.0,1.0,4,0.0,1,0.198123,1,4.0,24,1,0,0,0,1,0,0,0,0,0,0,0
355,384,146.0,0.0,0.446707,2,0.0,1,0.396179,1,3.0,24,1,0,0,0,0,0,0,0,0,0,1,0
356,385,301.0,0.0,0.816023,6,0.0,2,0.0735235,1,5.0,40,1,1,0,0,0,1,0,0,0,0,0,0
357,386,144.0,0.0,0.469745,2,0.0,1,0.384879,1,3.0,24,1,0,0,0,1,0,0,0,0,0,0,0
358,388,279.0,0.0,0.832246,6,0.0,1,0.0503368,1,4.0,38,1,1,0,0,0,0,0,0,0,0,0,1
359,389,149.0,0.0,0.579038,2,0.0,1,0.417611,1,3.0,22,1,0,0,0,0,0,0,0,0,0,1,0
360,390,136.0,0.0,0.488114,2,0.0,1,0.393449,1,3.0,23,1,0,0,1,0,0,0,0,0,0,0,0
361,391,282.0,0.0,0.85579,6,0.0,2,0.131401,1,4.0,45,1,1,0,1,0,0,0,0,0,0,0,0
362,393,287.0,0.0,0.821559,5,0.0,1,0.145731,1,4.0,23,1,0,0,0,0,0,0,0,0,0,0,1
363,394,127.0,1.0,0.532574,2,0.0,1,0.397773,1,3.0,24,1,0,0,0,0,0,0,0,0,0,1,0
364,395,132.0,0.0,0.485557,2,0.0,1,0.445789,1,3.0,22,1,0,0,0,0,0,0,0,0,1,0,0
365,396,286.0,0.0,0.864143,7,0.0,1,0.0967901,1,4.0,26,1,1,0,0,0,0,0,0,0,0,0,1
366,397,286.0,0.0,0.84759,6,0.0,1,0.0864551,1,4.0,29,1,1,0,0,0,0,0,0,0,0,1,0
367,398,148.0,1.0,0.48607,2,0.0,1,0.357934,1,3.0,25,1,0,0,0,0,0,0,1,0,0,0,0
368,399,245.0,0.0,0.944478,5,0.0,2,0.920771,1,5.0,23,1,0,0,0,0,0,0,0,0,0,1,0
369,400,264.0,0.0,0.875616,6,0.0,2,0.0635948,1,4.0,27,1,1,0,1,0,0,0,0,0,0,0,0
370,401,272.0,0.0,0.804361,5,0.0,2,0.845383,1,6.0,24,1,0,0,1,0,0,0,0,0,0,0,0
371,402,257.0,0.0,0.971011,5,0.0,1,0.829357,1,6.0,22,1,0,0,0,0,0,0,0,0,0,0,1
372,403,253.0,0.0,0.850341,6,0.0,2,0.112386,1,4.0,43,1,1,0,0,0,0,0,0,0,0,0,1
373,404,275.0,0.0,0.803078,7,0.0,2,0.138814,1,4.0,38,1,1,0,0,0,0,0,0,0,0,1,0
374,405,247.0,0.0,0.587022,2,0.0,2,0.0951208,1,4.0,25,0,0,0,0,0,0,0,0,0,0,0,1
375,406,131.0,0.0,0.520728,2,0.0,1,0.413425,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
376,407,140.0,0.0,0.45402,2,0.0,2,0.334903,1,3.0,24,1,0,0,0,0,0,0,0,0,0,0,1
377,408,267.0,0.0,0.785357,5,0.0,1,0.927001,1,5.0,22,1,0,0,0,0,1,0,0,0,0,0,0
378,409,135.0,0.0,0.543421,2,0.0,1,0.423005,1,3.0,25,0,0,0,0,0,0,0,0,0,0,0,1
379,410,250.0,0.0,0.913081,5,0.0,2,0.172889,1,4.0,24,1,0,1,0,0,0,0,0,0,0,0,0
380,411,258.0,0.0,0.935496,5,0.0,1,0.860482,1,5.0,23,1,0,0,0,0,0,0,0,0,0,1,0
381,413,148.0,0.0,0.524534,2,0.0,1,0.411353,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
382,414,254.0,0.0,0.906772,5,0.0,1,0.768442,1,6.0,22,1,0,0,0,0,0,0,0,0,0,0,1
383,415,269.0,0.0,0.931232,7,0.0,2,0.141092,1,4.0,43,1,1,0,0,1,0,0,0,0,0,0,0
384,416,130.0,0.0,0.419646,2,0.0,1,0.386689,1,3.0,24,1,0,0,0,1,0,0,0,0,0,0,0
385,418,148.0,0.0,0.525892,2,0.0,1,0.410287,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
386,419,276.0,0.0,0.850814,7,0.0,1,0.0662955,1,4.0,47,1,1,0,0,1,0,0,0,0,0,0,0
387,420,153.0,0.0,0.515227,2,0.0,1,0.338424,1,3.0,25,1,0,0,0,0,0,0,0,0,0,1,0
388,421,147.0,0.0,0.494166,2,0.0,2,0.480487,1,3.0,22,1,0,0,0,0,0,0,0,0,0,0,1
389,422,152.0,0.0,0.500077,2,0.0,2,0.373492,1,3.0,50,0,1,0,0,0,0,0,0,0,0,0,1
390,423,309.0,0.0,0.901192,6,0.0,2,0.134758,1,4.0,57,0,1,0,1,0,0,0,0,0,0,0,0
391,425,255.0,1.0,0.993674,4,0.0,1,0.937376,1,5.0,24,1,0,0,0,0,1,0,0,0,0,0,0
392,426,232.0,0.0,0.881695,5,0.0,1,0.881382,1,5.0,25,1,0,0,1,0,0,0,0,0,0,0,0
393,427,245.0,0.0,0.919795,6,0.0,1,0.0921256,1,4.0,26,1,1,0,0,0,1,0,0,0,0,0,0
394,428,149.0,0.0,0.591047,2,0.0,1,0.477208,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
395,430,223.0,0.0,0.975591,4,0.0,1,0.742119,1,6.0,23,1,0,0,0,0,0,0,0,0,0,1,0
396,431,155.0,0.0,0.528359,2,0.0,2,0.438285,1,3.0,23,1,0,0,1,0,0,0,0,0,0,0,0
397,432,309.0,0.0,0.863702,6,0.0,2,0.159876,1,4.0,37,1,1,0,0,0,0,0,0,0,0,0,1
398,433,150.0,0.0,0.5594,2,0.0,1,0.444264,1,3.0,22,1,0,0,0,0,0,0,0,0,0,0,0
399,434,267.0,0.0,1.0,4,0.0,1,0.82105,1,5.0,23,1,0,0,0,0,0,0,0,1,0,0,0
400,435,239.0,0.0,0.853945,5,0.0,1,0.863081,1,5.0,24,1,0,0,0,0,0,0,0,0,0,1,0
401,436,140.0,0.0,0.462999,2,0.0,1,0.351448,1,3.0,23,1,0,0,0,0,1,0,0,0,0,0,0
402,437,274.0,0.0,0.754134,6,0.0,2,0.0671842,1,4.0,48,1,1,0,0,0,0,0,0,0,0,1,0
403,438,219.0,0.0,0.833569,5,0.0,1,0.845179,1,5.0,24,1,0,0,0,0,0,0,0,0,0,0,1
404,439,292.0,0.0,0.771532,6,1.0,1,0.0644347,1,4.0,27,0,0,0,1,0,0,0,0,0,0,0,0
405,440,254.0,0.0,1.0,5,0.0,1,0.787197,1,5.0,35,0,1,0,0,0,0,0,0,0,0,0,1
406,441,140.0,0.0,0.450076,2,0.0,1,0.355018,1,3.0,25,1,0,0,0,0,0,0,0,0,0,0,1
407,442,227.0,0.0,0.803558,5,0.0,1,0.722984,1,5.0,26,1,1,0,0,0,0,0,0,0,0,0,1
408,443,285.0,0.0,0.95014,6,0.0,2,0.0739388,1,4.0,32,1,1,0,0,0,0,0,0,0,0,1,0
409,444,267.0,0.0,0.836857,6,0.0,2,0.105868,1,4.0,33,1,1,0,0,0,0,0,0,0,0,0,1
410,445,130.0,1.0,0.835096,5,0.0,2,0.949832,1,4.0,25,1,0,0,0,0,0,0,0,0,0,1,0
411,446,277.0,1.0,0.715454,4,0.0,2,0.17447,1,5.0,24,1,0,0,0,0,0,0,0,0,0,0,1
412,447,181.0,0.0,0.967347,2,0.0,2,0.876393,1,5.0,22,1,0,0,1,0,0,0,0,0,0,0,0
413,448,147.0,0.0,0.498369,2,0.0,1,0.374465,1,3.0,23,1,0,0,0,0,0,0,1,0,0,0,0
414,449,160.0,0.0,0.471791,2,0.0,2,0.406664,1,3.0,22,1,0,0,0,0,0,0,0,0,0,0,1
415,450,181.0,0.0,0.943981,2,0.0,2,0.882976,1,5.0,33,0,1,0,1,0,0,0,0,0,0,0,0
416,451,244.0,0.0,0.807119,5,0.0,1,0.730152,1,6.0,25,1,0,0,0,0,0,0,0,0,0,0,1
417,452,159.0,0.0,0.411814,2,0.0,2,0.37924,1,3.0,24,1,0,0,0,0,0,0,0,0,0,0,1
418,453,219.0,0.0,0.959888,4,0.0,2,0.876391,1,6.0,22,1,0,0,0,0,0,0,0,1,0,0,0
419,454,246.0,0.0,0.936701,4,0.0,1,0.82398,1,5.0,22,1,0,0,0,0,0,0,0,0,0,0,1
420,455,282.0,0.0,0.898122,7,0.0,1,0.0603294,1,5.0,52,1,1,0,1,0,0,0,0,0,0,0,0
421,456,250.0,0.0,0.850327,7,0.0,1,0.074683,1,4.0,30,1,1,0,0,0,0,0,0,1,0,0,0
422,457,152.0,0.0,0.555577,2,0.0,2,0.500259,1,3.0,48,1,1,0,0,0,0,0,0,1,0,0,0
423,458,290.0,0.0,0.858684,6,0.0,1,0.0963616,1,4.0,24,0,0,0,0,0,0,0,0,0,0,1,0
424,459,254.0,1.0,0.938549,6,0.0,2,0.167459,1,4.0,51,1,1,0,0,0,0,0,0,0,0,0,1
425,460,146.0,0.0,0.494594,2,0.0,2,0.36504,1,3.0,22,1,0,0,0,0,1,0,0,0,0,0,0
426,462,157.0,0.0,0.415876,2,0.0,2,0.419622,1,3.0,23,1,0,0,0,0,0,0,0,0,0,1,0
427,463,139.0,0.0,0.561264,4,1.0,1,0.815411,1,3.0,23,1,0,0,0,0,0,1,0,0,0,0,0
428,464,140.0,0.0,0.509489,2,0.0,1,0.407935,1,3.0,24,1,0,0,0,0,0,0,0,0,0,0,0
429,465,136.0,0.0,0.51754,2,0.0,2,0.423279,1,3.0,25,1,0,0,0,0,0,0,0,0,0,0,0
430,467,140.0,0.0,0.439628,2,0.0,1,0.472785,1,3.0,33,0,1,0,0,0,0,0,0,1,0,0,0
431,468,145.0,0.0,0.523354,2,0.0,1,0.390568,1,3.0,23,1,0,0,0,0,0,0,0,0,0,0,1
432,469,306.0,0.0,0.791676,6,0.0,1,0.143209,1,4.0,37,1,1,0,0,0,0,0,0,0,0,1,0
433,470,153.0,0.0,0.493435,2,0.0,2,0.492123,1,3.0,23,1,0,0,0,0,0,0,0,1,0,0,0
434,471,256.0,0.0,0.973377,5,0.0,1,0.860673,1,5.0,25,1,0,0,0,0,0,0,0,0,0,1,0
435,472,129.0,0.0,0.528489,2,0.0,1,0.435509,1,3.0,26,0,0,0,0,0,0,0,0,1,0,0,0
436,473,156.0,0.0,0.53334,2,0.0,1,0.353424,1,3.0,25,1,0,0,1,0,0,0,0,0,0,0,0
437,474,249.0,0.0,0.81377,5,0.0,2,0.532542,1,4.0,23,1,0,0,1,0,0,0,0,0,0,0,0
438,475,279.0,0.0,0.899495,7,0.0,2,0.110324,1,4.0,51,1,1,0,0,0,0,0,0,0,1,0,0
439,476,267.0,0.0,0.88944,5,0.0,2,0.856007,1,5.0,25,1,0,0,1,0,0,0,0,0,0,0,0
440,477,149.0,0.0,0.492048,2,0.0,1,0.400385,1,3.0,22,1,0,0,0,0,0,0,0,0,0,0,1
441,478,257.0,0.0,1.0,4,0.0,2,0.865131,1,5.0,23,1,0,0,0,1,0,0,0,0,0,0,0
442,479,148.0,0.0,0.448368,2,0.0,1,0.506267,1,3.0,25,1,0,0,0,0,0,0,0,0,0,0,1
